U	5278589	5280245	Un_DS483728v1	11025	12681	+
U	9338298	9339445	Un_DS485403v1	1	1148	+
U	8759354	8760668	Un_DS484964v1	1	1315	+
U	6349648	6353453	Un_DS483921v1	1	3806	+
U	9054293	9055506	Un_DS485181v1	1	1214	+
U	9794355	9795406	Un_DS485783v1	1	1052	+
U	9182807	9183990	Un_DS485280v1	1	1184	+
U	6553632	6557094	Un_DS483976v1	1	3463	+
U	8770645	8771954	Un_DS484972v1	1	1310	+
U	7850742	7852831	Un_DS484446v1	1	2090	+
U	9934504	9935528	Un_DS485906v1	1	1025	+
U	8022532	8024487	Un_DS484527v1	1	1956	+
U	8715110	8716446	Un_DS484933v1	1	1337	+
U	5475097	5483442	Un_DS483748v1	1	8346	+
U	7881322	7883397	Un_DS484460v1	1	2076	+
U	4966601	4967775	Un_DS483711v1	1	1175	+
U	4975507	4979167	Un_DS483711v1	8907	12567	+
U	4979219	4981287	Un_DS483711v1	12619	14687	+
U	6766933	6770094	Un_DS484039v1	1	3162	+
U	7604200	7606529	Un_DS484339v1	1	2330	+
U	9405346	9406480	Un_DS485457v1	1	1135	+
U	9508206	9509319	Un_DS485541v1	1	1114	+
U	9505777	9506891	Un_DS485539v1	1	1115	+
U	9992691	9993703	Un_DS485958v1	1	1013	+
U	8550247	8551682	Un_DS484822v1	1	1436	+
U	9360731	9361874	Un_DS485421v1	1	1144	+
U	9203298	9204475	Un_DS485296v1	1	1178	+
U	9255391	9256553	Un_DS485337v1	1	1163	+
U	7989509	7991482	Un_DS484511v1	1	1974	+
U	10009363	10010372	Un_DS485973v1	1	1010	+
U	5149107	5150271	Un_DS483719v1	1	1165	+
U	5157018	5159162	Un_DS483719v1	7912	10056	+
U	5159830	5161133	Un_DS483719v1	10724	12027	+
U	8111547	8113439	Un_DS484571v1	1	1893	+
U	9736451	9737513	Un_DS485733v1	1	1063	+
U	8910192	8911450	Un_DS485073v1	1	1259	+
U	7398195	7400705	Un_DS484257v1	1	2511	+
U	9304506	9305660	Un_DS485376v1	1	1155	+
U	7935017	7937033	Un_DS484485v1	1	2017	+
U	9545737	9546843	Un_DS485572v1	1	1107	+
U	8540994	8542439	Un_DS484816v1	1	1446	+
U	9955825	9956844	Un_DS485925v1	1	1020	+
U	9129959	9131153	Un_DS485239v1	1	1195	+
U	9874530	9875567	Un_DS485853v1	1	1038	+
U	9310779	9311932	Un_DS485381v1	1	1154	+
U	9257917	9259079	Un_DS485339v1	1	1163	+
U	8899308	8900569	Un_DS485065v1	1	1262	+
U	8061284	8063211	Un_DS484546v1	1	1928	+
U	9866555	9867594	Un_DS485846v1	1	1040	+
U	8293943	8295652	Un_DS484667v1	1	1710	+
U	9701413	9702483	Un_DS485703v1	1	1071	+
U	6557195	6558429	Un_DS483977v1	1	1235	+
U	6559527	6560652	Un_DS483977v1	2333	3458	+
U	9260443	9261604	Un_DS485341v1	1	1162	+
U	7316198	7318773	Un_DS484226v1	1	2576	+
U	9464339	9465461	Un_DS485505v1	1	1123	+
U	9397933	9399068	Un_DS485451v1	1	1136	+
U	8413240	8414791	Un_DS484736v1	1	1552	+
U	7517887	7520276	Un_DS484304v1	1	2390	+
U	9552974	9554078	Un_DS485578v1	1	1105	+
U	8850029	8851305	Un_DS485029v1	1	1277	+
U	6170053	6174235	Un_DS483877v1	1	4183	+
U	8862400	8863671	Un_DS485038v1	1	1272	+
U	9800112	9801162	Un_DS485788v1	1	1051	+
U	7958202	7960199	Un_DS484496v1	1	1998	+
U	8579271	8580686	Un_DS484841v1	1	1416	+
U	8977405	8978638	Un_DS485123v1	1	1234	+
U	9716498	9716525	Un_DS483879v1	3776	3803	-
U	9716483	9716496	Un_DS483879v1	3804	3817	-
U	9716136	9716481	Un_DS483879v1	3818	4163	-
U	8379815	8381408	Un_DS484716v1	1	1594	+
U	9935629	9936653	Un_DS485907v1	1	1025	+
U	6957416	6960320	Un_DS484100v1	1	2905	+
U	10048037	10049037	Un_DS486008v1	1	1001	+
U	9917593	9918621	Un_DS485891v1	1	1029	+
U	7579754	7582107	Un_DS484329v1	1	2354	+
U	8268476	8270207	Un_DS484653v1	1	1732	+
U	4645341	4646865	Un_DS483692v1	1	1525	+
U	4655369	4657325	Un_DS483692v1	10029	11985	+
U	6414764	6415938	Un_DS483938v1	1	1175	+
U	6416030	6418413	Un_DS483938v1	1267	3650	+
U	6875097	6878095	Un_DS484073v1	1	2999	+
U	6485112	6486536	Un_DS483957v1	1	1425	+
U	6486891	6488664	Un_DS483957v1	1780	3553	+
U	6802562	6805661	Un_DS484050v1	1	3100	+
U	4669484	4671285	Un_DS483694v1	1	1802	+
U	4678981	4681434	Un_DS483694v1	9498	11951	+
U	9343289	9344435	Un_DS485407v1	1	1147	+
U	7022937	7024117	Un_DS484122v1	1	1181	+
U	7024426	7025785	Un_DS484122v1	1490	2849	+
U	8065339	8067264	Un_DS484548v1	1	1926	+
U	9149354	9150543	Un_DS485254v1	1	1190	+
U	9085734	9086939	Un_DS485205v1	1	1206	+
U	9805865	9806914	Un_DS485793v1	1	1050	+
U	9453321	9454446	Un_DS485496v1	1	1126	+
U	8673080	8674445	Un_DS484904v1	1	1366	+
U	9801263	9802313	Un_DS485789v1	1	1051	+
U	8580787	8582202	Un_DS484842v1	1	1416	+
U	9250336	9251500	Un_DS485333v1	1	1165	+
U	9988236	9989249	Un_DS485954v1	1	1014	+
U	7251221	7253856	Un_DS484202v1	1	2636	+
U	9842573	9843616	Un_DS485825v1	1	1044	+
U	9109201	9110400	Un_DS485223v1	1	1200	+
U	9224977	9226147	Un_DS485313v1	1	1171	+
U	8103558	8105457	Un_DS484567v1	1	1900	+
U	6772283	6773353	Un_DS484040v1	2089	3159	+
U	7913714	7915756	Un_DS484475v1	1	2043	+
U	7156605	7159348	Un_DS484168v1	1	2744	+
U	9710778	9711847	Un_DS485711v1	1	1070	+
U	9427536	9428665	Un_DS485475v1	1	1130	+
U	8032775	8034719	Un_DS484532v1	1	1945	+
U	8437884	8439416	Un_DS484751v1	1	1533	+
U	7324224	7325225	Un_DS484229v1	1	1002	+
U	7325731	7326798	Un_DS484229v1	1508	2575	+
U	8495696	8497170	Un_DS484787v1	1	1475	+
U	7902970	7905028	Un_DS484470v1	1	2059	+
U	7515397	7517786	Un_DS484303v1	1	2390	+
U	9485095	9486212	Un_DS485522v1	1	1118	+
U	7977038	7979023	Un_DS484505v1	1	1986	+
U	9875668	9876705	Un_DS485854v1	1	1038	+
U	9261705	9262866	Un_DS485342v1	1	1162	+
U	8386569	8388154	Un_DS484720v1	1	1586	+
U	9723634	9724700	Un_DS485722v1	1	1067	+
U	8012231	8014192	Un_DS484522v1	1	1962	+
U	9509420	9510533	Un_DS485542v1	1	1114	+
U	7630817	7631869	Un_DS484350v1	1	1053	+
U	7632020	7633120	Un_DS484350v1	1204	2304	+
U	9606921	9608010	Un_DS485623v1	1	1090	+
U	9748080	9749141	Un_DS485743v1	1	1062	+
U	9896106	9897138	Un_DS485872v1	1	1033	+
U	7218244	7220911	Un_DS484190v1	1	2668	+
U	9131254	9132448	Un_DS485240v1	1	1195	+
U	8583819	8585233	Un_DS484844v1	1	1415	+
U	4681535	4684567	Un_DS483695v1	1	3033	+
U	4692118	4693277	Un_DS483695v1	10584	11743	+
U	8512974	8514439	Un_DS484798v1	1	1466	+
U	5799657	5802845	Un_DS483799v1	1	3189	+
U	5802873	5804979	Un_DS483799v1	3217	5323	+
U	8582303	8583718	Un_DS484843v1	1	1416	+
U	8279428	8281146	Un_DS484659v1	1	1719	+
U	9887031	9888065	Un_DS485864v1	1	1035	+
U	8554851	8556282	Un_DS484825v1	1	1432	+
U	9116997	9118194	Un_DS485229v1	1	1198	+
U	9649643	9650724	Un_DS485659v1	1	1082	+
U	8661324	8662697	Un_DS484896v1	1	1374	+
U	8997386	8998614	Un_DS485138v1	1	1229	+
U	9960305	9961324	Un_DS485929v1	1	1020	+
U	9911947	9912976	Un_DS485886v1	1	1030	+
U	7951892	7953896	Un_DS484493v1	1	2005	+
U	9652007	9653087	Un_DS485661v1	1	1081	+
U	8616893	8618283	Un_DS484866v1	1	1391	+
U	8471891	8473392	Un_DS484772v1	1	1502	+
U	8398309	8399875	Un_DS484727v1	1	1567	+
U	9857428	9858469	Un_DS485838v1	1	1042	+
U	9699069	9700140	Un_DS485701v1	1	1072	+
U	6407223	6408980	Un_DS483936v1	1	1758	+
U	6409520	6410903	Un_DS483936v1	2298	3681	+
U	8836245	8837524	Un_DS485019v1	1	1280	+
U	9825388	9826434	Un_DS485810v1	1	1047	+
U	10019342	10020348	Un_DS485982v1	1	1007	+
U	9033184	9034405	Un_DS485165v1	1	1222	+
U	7757121	7759305	Un_DS484404v1	1	2185	+
U	5336640	5337934	Un_DS483736v1	1	1295	+
U	5345826	5350645	Un_DS483736v1	9187	14006	+
U	9150644	9151833	Un_DS485255v1	1	1190	+
U	6269922	6273871	Un_DS483901v1	1	3950	+
U	9908557	9909586	Un_DS485883v1	1	1030	+
U	9222431	9223603	Un_DS485311v1	1	1173	+
U	8662798	8664170	Un_DS484897v1	1	1373	+
U	6395832	6399539	Un_DS483933v1	1	3708	+
U	9744592	9745654	Un_DS485740v1	1	1063	+
U	9195626	9196804	Un_DS485290v1	1	1179	+
U	7926525	7928551	Un_DS484481v1	1	2027	+
U	9270535	9271695	Un_DS485349v1	1	1161	+
U	7535288	7537670	Un_DS484311v1	1	2383	+
U	8931849	8933095	Un_DS485089v1	1	1247	+
U	10022661	10023666	Un_DS485985v1	1	1006	+
U	9759690	9760748	Un_DS485753v1	1	1059	+
U	8478271	8479760	Un_DS484776v1	1	1490	+
U	6113638	6117932	Un_DS483864v1	1	4295	+
U	8989401	8990631	Un_DS485132v1	1	1231	+
U	9689686	9690759	Un_DS485693v1	1	1074	+
U	7411229	7413719	Un_DS484262v1	1	2491	+
U	6884391	6885404	Un_DS484076v1	1	1014	+
U	6886075	6887381	Un_DS484076v1	1685	2991	+
U	9380599	9381738	Un_DS485437v1	1	1140	+
U	9476563	9477682	Un_DS485515v1	1	1120	+
U	9077887	9079094	Un_DS485199v1	1	1208	+
U	9411518	9412651	Un_DS485462v1	1	1134	+
U	9459445	9460568	Un_DS485501v1	1	1124	+
U	8369585	8371194	Un_DS484710v1	1	1610	+
U	9017294	9018518	Un_DS485153v1	1	1225	+
U	8696374	8697720	Un_DS484920v1	1	1347	+
U	9030538	9031760	Un_DS485163v1	1	1223	+
U	9972614	9973631	Un_DS485940v1	1	1018	+
U	9638991	9640074	Un_DS485650v1	1	1084	+
U	6539339	6542815	Un_DS483972v1	1	3477	+
U	9133844	9135037	Un_DS485242v1	1	1194	+
U	8887045	8888307	Un_DS485056v1	1	1263	+
U	9677938	9679013	Un_DS485683v1	1	1076	+
U	4522756	4523419	Un_DS483682v1	1	664	+
U	4523540	4524023	Un_DS483682v1	785	1268	+
U	4533166	4535109	Un_DS483682v1	10411	12354	+
U	7920129	7922161	Un_DS484478v1	1	2033	+
U	9240209	9241375	Un_DS485325v1	1	1167	+
U	6815336	6818415	Un_DS484054v1	1	3080	+
U	8470287	8471790	Un_DS484771v1	1	1504	+
U	9429996	9431125	Un_DS485477v1	1	1130	+
U	7162285	7165017	Un_DS484170v1	1	2733	+
U	8699267	8700610	Un_DS484922v1	1	1344	+
U	7133705	7136487	Un_DS484160v1	1	2783	+
U	9827682	9828728	Un_DS485812v1	1	1047	+
U	9381839	9382977	Un_DS485438v1	1	1139	+
U	8949321	8950560	Un_DS485102v1	1	1240	+
U	8922398	8923648	Un_DS485082v1	1	1251	+
U	9561409	9562511	Un_DS485585v1	1	1103	+
U	9328310	9329459	Un_DS485395v1	1	1150	+
U	4100680	4103293	Un_DS483650v1	1	2614	+
U	4111468	4114585	Un_DS483650v1	10789	13906	+
U	6887482	6890465	Un_DS484077v1	1	2984	+
U	9927748	9928774	Un_DS485900v1	1	1027	+
U	8914267	8915524	Un_DS485076v1	1	1258	+
U	9932254	9933278	Un_DS485904v1	1	1025	+
U	9275578	9276737	Un_DS485353v1	1	1160	+
U	9683815	9684889	Un_DS485688v1	1	1075	+
U	4497789	4500011	Un_DS483680v1	1	2223	+
U	4507521	4510187	Un_DS483680v1	9733	12399	+
U	9681465	9682539	Un_DS485686v1	1	1075	+
U	7872605	7874685	Un_DS484456v1	1	2081	+
U	7922262	7924294	Un_DS484479v1	1	2033	+
U	7116380	7119170	Un_DS484154v1	1	2791	+
U	7383128	7383498	Un_DS484251v1	639	1009	+
U	9386795	9387933	Un_DS485442v1	1	1139	+
U	8087537	8089441	Un_DS484559v1	1	1905	+
U	8895222	8896483	Un_DS485062v1	1	1262	+
U	7589559	7591902	Un_DS484333v1	1	2344	+
U	7266150	7267505	Un_DS484207v1	1271	2626	+
U	9236407	9237574	Un_DS485322v1	1	1168	+
U	8946639	8947879	Un_DS485100v1	1	1241	+
U	9489966	9491082	Un_DS485526v1	1	1117	+
U	6322143	6326006	Un_DS483914v1	1	3864	+
U	9286913	9288070	Un_DS485362v1	1	1158	+
U	8452529	8454049	Un_DS484760v1	1	1521	+
U	9919851	9920879	Un_DS485893v1	1	1029	+
U	8586846	8588257	Un_DS484846v1	1	1412	+
U	6963425	6966327	Un_DS484102v1	1	2903	+
U	7701801	7704027	Un_DS484380v1	1	2227	+
U	9416452	9417584	Un_DS485466v1	1	1133	+
U	5831864	5833149	Un_DS483805v1	1	1286	+
U	5833615	5837045	Un_DS483805v1	1752	5182	+
U	8809901	8811193	Un_DS485000v1	1	1293	+
U	7361453	7363993	Un_DS484243v1	1	2541	+
U	6144197	6148421	Un_DS483871v1	1	4225	+
U	7828761	7830865	Un_DS484436v1	1	2105	+
U	8374715	8376322	Un_DS484713v1	1	1608	+
U	9885896	9886930	Un_DS485863v1	1	1035	+
U	9933379	9934403	Un_DS485905v1	1	1025	+
U	8885681	8886944	Un_DS485055v1	1	1264	+
U	4981388	4985849	Un_DS483712v1	1	4462	+
U	4992104	4993755	Un_DS483712v1	10717	12368	+
U	4993881	4995586	Un_DS483712v1	12494	14199	+
U	8367874	8369484	Un_DS484709v1	1	1611	+
U	8845897	8847174	Un_DS485026v1	1	1278	+
U	7983282	7985257	Un_DS484508v1	1	1976	+
U	9861994	9863034	Un_DS485842v1	1	1041	+
U	8125469	8127340	Un_DS484578v1	1	1872	+
U	9774739	9775794	Un_DS485766v1	1	1056	+
U	8270308	8272035	Un_DS484654v1	1	1728	+
U	9846004	9847046	Un_DS485828v1	1	1043	+
U	7510409	7512802	Un_DS484301v1	1	2394	+
U	5389914	5391114	Un_DS483740v1	1	1201	+
U	5400253	5401915	Un_DS483740v1	10340	12002	+
U	8180148	8181973	Un_DS484606v1	1	1826	+
U	7300108	7302695	Un_DS484220v1	1	2588	+
U	9676762	9677837	Un_DS485682v1	1	1076	+
U	9534863	9535971	Un_DS485563v1	1	1109	+
U	8891134	8892396	Un_DS485059v1	1	1263	+
U	10043633	10044633	Un_DS486004v1	1	1001	+
U	6990320	6993200	Un_DS484111v1	1	2881	+
U	4422140	4423414	Un_DS483674v1	1	1275	+
U	4432379	4434771	Un_DS483674v1	10240	12632	+
U	8659850	8661223	Un_DS484895v1	1	1374	+
U	8123487	8125368	Un_DS484577v1	1	1882	+
U	7747966	7750155	Un_DS484400v1	1	2190	+
U	8388255	8389835	Un_DS484721v1	1	1581	+
U	9493617	9494733	Un_DS485529v1	1	1117	+
U	7848550	7848608	Un_DS484445v1	1	59	+
U	8561367	8561582	Un_DS484445v1	1877	2092	+
U	8797338	8798636	Un_DS484991v1	1	1299	+
U	8248204	8249957	Un_DS484642v1	1	1754	+
U	6165765	6166331	Un_DS483876v1	1	567	+
U	6167082	6169952	Un_DS483876v1	1318	4188	+
U	9890436	9891470	Un_DS485867v1	1	1035	+
U	7356165	7358711	Un_DS484241v1	1	2547	+
U	9585426	9586523	Un_DS485605v1	1	1098	+
U	7585192	7587012	Un_DS484331v1	532	2352	+
U	6975409	6978292	Un_DS484106v1	1	2884	+
U	9294458	9295614	Un_DS485368v1	1	1157	+
U	7447251	7449697	Un_DS484276v1	1	2447	+
U	8816859	8818147	Un_DS485005v1	1	1289	+
U	9420149	9421280	Un_DS485469v1	1	1132	+
U	6073681	6078057	Un_DS483855v1	1	4377	+
U	4265045	4266451	Un_DS483662v1	1	1407	+
U	4273252	4278361	Un_DS483662v1	8208	13317	+
U	8690576	8691927	Un_DS484916v1	1	1352	+
U	9527605	9528714	Un_DS485557v1	1	1110	+
U	5250867	5254810	Un_DS483726v1	1	3944	+
U	5262884	5265849	Un_DS483726v1	12018	14983	+
U	8857424	8857428	Un_DS483726v1	11496	11500	-
U	8856906	8857422	Un_DS483726v1	11501	12017	-
U	9404111	9405245	Un_DS485456v1	1	1135	+
U	9930002	9931027	Un_DS485902v1	1	1026	+
U	8223897	8225681	Un_DS484629v1	1	1785	+
U	8969396	8970631	Un_DS485117v1	1	1236	+
U	9418917	9420048	Un_DS485468v1	1	1132	+
U	7413820	7416306	Un_DS484263v1	1	2487	+
U	9110501	9111700	Un_DS485224v1	1	1200	+
U	9021706	9022493	Un_DS485156v1	438	1225	+
U	10029292	10030296	Un_DS485991v1	1	1005	+
U	9285654	9286812	Un_DS485361v1	1	1159	+
U	9675586	9676661	Un_DS485681v1	1	1076	+
U	8784715	8786018	Un_DS484982v1	1	1304	+
U	8994725	8995955	Un_DS485136v1	1	1231	+
U	5364399	5366256	Un_DS483738v1	1	1858	+
U	5374250	5377254	Un_DS483738v1	9852	12856	+
U	9731795	9732858	Un_DS485729v1	1	1064	+
U	9605731	9606820	Un_DS485622v1	1	1090	+
U	8509839	8511306	Un_DS484796v1	1	1468	+
U	9663810	9664316	Un_DS485671v1	1	507	+
U	9837108	9837894	Un_DS485820v1	259	1045	+
U	8918340	8919592	Un_DS485079v1	1	1253	+
U	5642083	5648158	Un_DS483772v1	1	6076	+
U	7459955	7462392	Un_DS484281v1	1	2438	+
U	6831222	6834294	Un_DS484059v1	1	3073	+
U	8847275	8848551	Un_DS485027v1	1	1277	+
U	8990732	8991962	Un_DS485133v1	1	1231	+
U	9068723	9069932	Un_DS485192v1	1	1210	+
U	4657426	4660401	Un_DS483693v1	1	2976	+
U	4660472	4661602	Un_DS483693v1	3047	4177	+
U	4667667	4669383	Un_DS483693v1	10242	11958	+
U	8158843	8160685	Un_DS484595v1	1	1843	+
U	7442138	7443384	Un_DS484274v1	1	1247	+
U	7443540	7444599	Un_DS484274v1	1403	2462	+
U	9946856	9947877	Un_DS485917v1	1	1022	+
U	7557598	7559966	Un_DS484320v1	1	2369	+
U	7924395	7926424	Un_DS484480v1	1	2030	+
U	8127441	8129312	Un_DS484579v1	1	1872	+
U	10017127	10018134	Un_DS485980v1	1	1008	+
U	9496051	9497166	Un_DS485531v1	1	1116	+
U	8487797	8489280	Un_DS484782v1	1	1484	+
U	8242626	8244386	Un_DS484639v1	1	1761	+
U	9450869	9451994	Un_DS485494v1	1	1126	+
U	7348212	7349333	Un_DS484238v1	1	1122	+
U	7349631	7350766	Un_DS484238v1	1420	2555	+
U	10000477	10001488	Un_DS485965v1	1	1012	+
U	7995719	7997684	Un_DS484514v1	1	1966	+
U	8935889	8937134	Un_DS485092v1	1	1246	+
U	9961984	9962442	Un_DS484542v1	732	1190	+
U	6532171	6535660	Un_DS483970v1	1	3490	+
U	8229533	8231307	Un_DS484632v1	1	1775	+
U	7226541	7229187	Un_DS484193v1	1	2647	+
U	7939248	7941257	Un_DS484487v1	1	2010	+
U	9746918	9747979	Un_DS485742v1	1	1062	+
U	6341835	6343620	Un_DS483919v1	1	1786	+
U	7537771	7540152	Un_DS484312v1	1	2382	+
U	9673233	9674309	Un_DS485679v1	1	1077	+
U	5788773	5794132	Un_DS483797v1	1	5360	+
U	9817354	9818401	Un_DS485803v1	1	1048	+
U	7545215	7547593	Un_DS484315v1	1	2379	+
U	9941246	9942267	Un_DS485912v1	1	1022	+
U	8976071	8977304	Un_DS485122v1	1	1234	+
U	8726590	8727922	Un_DS484941v1	1	1333	+
U	5305850	5308864	Un_DS483734v1	1	3015	+
U	5315328	5321371	Un_DS483734v1	9479	15522	+
U	7987434	7989408	Un_DS484510v1	1	1975	+
U	6730827	6734022	Un_DS484028v1	1	3196	+
U	8091546	8093448	Un_DS484561v1	1	1903	+
U	7119271	7122060	Un_DS484155v1	1	2790	+
U	9205854	9207031	Un_DS485298v1	1	1178	+
U	8819636	8820922	Un_DS485007v1	1	1287	+
U	8665742	8667110	Un_DS484899v1	1	1369	+
U	9511848	9512961	Un_DS485544v1	1	1114	+
U	9860853	9861893	Un_DS485841v1	1	1041	+
U	9596192	9597285	Un_DS485614v1	1	1094	+
U	8264809	8266542	Un_DS484651v1	1	1734	+
U	8756524	8757838	Un_DS484962v1	1	1315	+
U	5377355	5378416	Un_DS483739v1	1	1062	+
U	5387184	5388435	Un_DS483739v1	9830	11081	+
U	5388515	5389813	Un_DS483739v1	11161	12459	+
U	10020449	10021454	Un_DS485983v1	1	1006	+
U	9557794	9558898	Un_DS485582v1	1	1105	+
U	9905164	9906194	Un_DS485880v1	1	1031	+
U	9173816	9175000	Un_DS485273v1	1	1185	+
U	9558999	9560103	Un_DS485583v1	1	1105	+
U	9219885	9221057	Un_DS485309v1	1	1173	+
U	9369433	9370574	Un_DS485428v1	1	1142	+
U	8763592	8764902	Un_DS484967v1	1	1311	+
U	8681850	8683205	Un_DS484910v1	1	1356	+
U	8069391	8071314	Un_DS484550v1	1	1924	+
U	9657911	9658990	Un_DS485666v1	1	1080	+
U	9617627	9618714	Un_DS485632v1	1	1088	+
U	5761144	5766608	Un_DS483792v1	1	5465	+
U	10023767	10024771	Un_DS485986v1	1	1005	+
U	8646564	8647940	Un_DS484886v1	1	1377	+
U	8326201	8327875	Un_DS484685v1	1	1675	+
U	7215475	7216668	Un_DS484189v1	1	1194	+
U	7216810	7218143	Un_DS484189v1	1336	2669	+
U	6720928	6724128	Un_DS484025v1	1	3201	+
U	9162246	9163431	Un_DS485264v1	1	1186	+
U	8182074	8183892	Un_DS484607v1	1	1819	+
U	6078158	6082527	Un_DS483856v1	1	4370	+
U	9482659	9483776	Un_DS485520v1	1	1118	+
U	9727135	9728200	Un_DS485725v1	1	1066	+
U	9014643	9015868	Un_DS485151v1	1	1226	+
U	9454547	9455671	Un_DS485497v1	1	1125	+
U	10034813	10035816	Un_DS485996v1	1	1004	+
U	8970732	8971966	Un_DS485118v1	1	1235	+
U	9105297	9106498	Un_DS485220v1	1	1202	+
U	9542114	9543221	Un_DS485569v1	1	1108	+
U	7102924	7104705	Un_DS484149v1	1014	2795	+
U	9959197	9959706	Un_DS484149v1	1	510	+
U	9959707	9959915	Un_DS484149v1	520	728	+
U	9959919	9960156	Un_DS484149v1	729	966	+
U	9960158	9960204	Un_DS484149v1	967	1013	+
U	8982740	8983972	Un_DS485127v1	1	1233	+
U	9383078	9384216	Un_DS485439v1	1	1139	+
U	4409386	4409725	Un_DS483673v1	1	340	+
U	4411369	4412833	Un_DS483673v1	1984	3448	+
U	4421271	4421625	Un_DS483673v1	11886	12240	+
U	8709356	8710694	Un_DS484929v1	1	1339	+
U	9385556	9386694	Un_DS485441v1	1	1139	+
U	4751656	4752744	Un_DS483701v1	1	1089	+
U	9809313	9810361	Un_DS485796v1	1	1049	+
U	9102692	9103894	Un_DS485218v1	1	1203	+
U	9711948	9713017	Un_DS485712v1	1	1070	+
U	6564307	6567740	Un_DS483979v1	1	3434	+
U	8929152	8930400	Un_DS485087v1	1	1249	+
U	8650995	8652371	Un_DS484889v1	1	1377	+
U	7485255	7487675	Un_DS484291v1	1	2421	+
U	8882950	8884215	Un_DS485053v1	1	1266	+
U	6936302	6939223	Un_DS484093v1	1	2922	+
U	9871114	9872152	Un_DS485850v1	1	1039	+
U	9135138	9136330	Un_DS485243v1	1	1193	+
U	9098783	9099985	Un_DS485215v1	1	1203	+
U	9296972	9298127	Un_DS485370v1	1	1156	+
U	5933264	5938078	Un_DS483825v1	1	4815	+
U	5908483	5910916	Un_DS483820v1	1	2434	+
U	5911095	5913370	Un_DS483820v1	2613	4888	+
U	8594396	8595803	Un_DS484851v1	1	1408	+
U	4596825	4597992	Un_DS483688v1	1	1168	+
U	4607267	4608919	Un_DS483688v1	10443	12095	+
U	9122186	9123382	Un_DS485233v1	1	1197	+
U	8588358	8589768	Un_DS484847v1	1	1411	+
U	9313287	9314440	Un_DS485383v1	1	1154	+
U	7826556	7828660	Un_DS484435v1	1	2105	+
U	8099557	8101457	Un_DS484565v1	1	1901	+
U	9308271	9309424	Un_DS485379v1	1	1154	+
U	7754834	7757020	Un_DS484403v1	1	2187	+
U	6384392	6388107	Un_DS483930v1	1	3716	+
U	8235157	8236926	Un_DS484635v1	1	1770	+
U	7329574	7332147	Un_DS484231v1	1	2574	+
U	9324559	9325709	Un_DS485392v1	1	1151	+
U	6951395	6954305	Un_DS484098v1	1	2911	+
U	8313730	8315414	Un_DS484678v1	1	1685	+
U	9483877	9484994	Un_DS485521v1	1	1118	+
U	9145480	9146671	Un_DS485251v1	1	1192	+
U	4434872	4436537	Un_DS483675v1	1	1666	+
U	4443728	4447407	Un_DS483675v1	8857	12536	+
U	9785133	9786185	Un_DS485775v1	1	1053	+
U	8574709	8576130	Un_DS484838v1	1	1422	+
U	9160958	9162145	Un_DS485263v1	1	1188	+
U	8745168	8746490	Un_DS484954v1	1	1323	+
U	5402016	5405477	Un_DS483741v1	1	3462	+
U	5412784	5413822	Un_DS483741v1	10769	11807	+
U	9940123	9941145	Un_DS485911v1	1	1023	+
U	7125049	7127835	Un_DS484157v1	1	2787	+
U	9622379	9623466	Un_DS485636v1	1	1088	+
U	9241476	9242641	Un_DS485326v1	1	1166	+
U	9629504	9630590	Un_DS485642v1	1	1087	+
U	9058233	9059444	Un_DS485184v1	1	1212	+
U	4278462	4280237	Un_DS483663v1	1	1776	+
U	4288135	4291717	Un_DS483663v1	9674	13256	+
U	5826575	5829242	Un_DS483804v1	1	2668	+
U	5829430	5831763	Un_DS483804v1	2856	5189	+
U	7159449	7162184	Un_DS484169v1	1	2736	+
U	9447191	9448316	Un_DS485491v1	1	1126	+
U	9647277	9648359	Un_DS485657v1	1	1083	+
U	9790898	9791950	Un_DS485780v1	1	1053	+
U	7387731	7390250	Un_DS484253v1	1	2520	+
U	8151046	8152899	Un_DS484591v1	1	1854	+
U	8825183	8826467	Un_DS485011v1	1	1285	+
U	9741103	9742165	Un_DS485737v1	1	1063	+
U	9026567	9027790	Un_DS485160v1	1	1224	+
U	9089652	9090856	Un_DS485208v1	1	1205	+
U	9717795	9718863	Un_DS485717v1	1	1069	+
U	8640651	8642029	Un_DS484882v1	1	1379	+
U	9900637	9901668	Un_DS485876v1	1	1032	+
U	9376879	9378018	Un_DS485434v1	1	1140	+
U	6647398	6650681	Un_DS484003v1	1	3284	+
U	9981549	9982563	Un_DS485948v1	1	1015	+
U	7606630	7608957	Un_DS484340v1	1	2328	+
U	8903392	8904651	Un_DS485068v1	1	1260	+
U	9498483	9499598	Un_DS485533v1	1	1116	+
U	8475087	8476578	Un_DS484774v1	1	1492	+
U	9198184	9199362	Un_DS485292v1	1	1179	+
U	7122161	7124948	Un_DS484156v1	1	2788	+
U	9708438	9709507	Un_DS485709v1	1	1070	+
U	9980433	9981448	Un_DS485947v1	1	1016	+
U	8057227	8059155	Un_DS484544v1	1	1929	+
U	8016354	8018314	Un_DS484524v1	1	1961	+
U	9491183	9492299	Un_DS485527v1	1	1117	+
U	8204982	8206781	Un_DS484619v1	1	1800	+
U	7525351	7527735	Un_DS484307v1	1	2385	+
U	4584583	4586381	Un_DS483687v1	1	1799	+
U	4594392	4596272	Un_DS483687v1	9810	11690	+
U	4596584	4596724	Un_DS483687v1	12002	12142	+
